"CVE_ID","Vulnerability_Summary","Vulnerability_Published_Date","Vulnerability_Published_Time","Vulnerability_Last_Modified_Date","Vulnerability_Last_Modified_Time","CVSS_Score","CVSS_Severity","CVSS_Access_Vector","CVSS_Access_Complexity","CVSS_Authentication","CVSS_Confidentiality_Impact","CVSS_Integrity_Impact","CVSS_Availability_Impact","CVSS_Generated_On_Date","CVSS_Generated_On_Time","CWE_ID_1","CWE_ID_1_Description","CWE_ID_2","CWE_ID_2_Description"
"CVE-2017-0053","Microsoft Office 2010 SP2, Office Compatibility Pack SP3, Word 2007 SP3, Word 2010 SP2, Word 2013 SP1, Word 2013 R2 SP1, Word 2016, and Word Viewer allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted document, aka ""Microsoft Office Memory Corruption Vulnerability."" This vulnerability is different from those described in CVE-2017-0006, CVE-2017-0019, CVE-2017-0020, CVE-2017-0030, CVE-2017-0031, and CVE-2017-0052.",2017-03-16,"21:59:01",2017-07-11,"21:29:05","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-03-21,"18:55:56","CWE-119","Buffer Errors",NA,NA
"CVE-2017-0055","Microsoft Internet Information Server (IIS) in Windows Vista SP2; Windows Server 2008 SP2 and R2; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; Windows 10 Gold, 1511, and 1607; and Windows Server 2016 allows remote attackers to perform cross-site scripting and run script with local user privileges via a crafted request, aka ""Microsoft IIS Server XSS Elevation of Privilege Vulnerability.""",2017-03-16,"21:59:01",2017-07-11,"21:29:05","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-03-21,"17:51:19","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-0056","The kernel-mode drivers in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and R2 SP1; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; Windows 10 Gold, 1511, and 1607; and Windows Server 2016 allow local users to gain privileges via a crafted application, aka ""Win32k Elevation of Privilege Vulnerability."" This vulnerability is different from those described in CVE-2017-0024, CVE-2017-0026, CVE-2017-0078, CVE-2017-0079, CVE-2017-0080, CVE-2017-0081, CVE-2017-0082.",2017-03-16,"21:59:01",2017-07-11,"21:29:05","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-03-21,"12:35:10","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0057","DNS client in Microsoft Windows 8.1; Windows Server 2012 R2, Windows RT 8.1; Windows 10 Gold, 1511, and 1607; and Windows Server 2016 fails to properly process DNS queries, which allows remote attackers to obtain sensitive information via (1) convincing a workstation user to visit an untrusted webpage or (2) tricking a server into sending a DNS query to a malicious DNS server, aka ""Windows DNS Query Information Disclosure Vulnerability.""",2017-03-16,"21:59:01",2017-07-11,"21:29:05","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-03-20,"14:46:50","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0058","A Win32k information disclosure vulnerability exists in Microsoft Windows when the win32k component improperly provides kernel information. An attacker who successfully exploited the vulnerability could obtain information to further compromise the user's system, aka ""Win32k Information Disclosure Vulnerability.""",2017-04-12,"10:59:00",2017-07-10,"21:33:24","1.9","LOW","LOCAL","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-04-17,"16:53:48","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0059","Microsoft Internet Explorer 9 through 11 allow remote attackers to obtain sensitive information from process memory via a crafted web site, aka ""Internet Explorer Information Disclosure Vulnerability."" This vulnerability is different from those described in CVE-2017-0008 and CVE-2017-0009.",2017-03-16,"21:59:01",2017-07-11,"21:29:05","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-03-17,"13:13:39","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0060","The Graphics Device Interface (GDI) in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and R2 SP1; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; and Windows 10 Gold, 1511, and 1607 allows remote attackers to obtain sensitive information from process memory via a crafted web site, aka ""GDI+ Information Disclosure Vulnerability."" This vulnerability is different from those described in CVE-2017-0060 and CVE-2017-0062.",2017-03-16,"21:59:01",2017-07-11,"21:29:05","1.9","LOW","LOCAL","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-03-21,"11:27:34","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0061","The Color Management Module (ICM32.dll) memory handling functionality in Windows Vista SP2, Windows Server 2008 SP2 and R2, and Windows 7 SP1 allows remote attackers to bypass ASLR and execute code in combination with another vulnerability through a crafted website, aka ""Microsoft Color Management Information Disclosure Vulnerability."" This vulnerability is different from that described in CVE-2017-0063.",2017-03-16,"21:59:01",2017-07-11,"21:29:05","2.6","LOW","NETWORK","HIGH","NONE","PARTIAL","NONE","NONE",2017-03-20,"19:36:30","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0062","The Graphics Device Interface (GDI) in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and R2 SP1; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; and Windows 10 Gold, 1511, and 1607 allows remote attackers to obtain sensitive information from process memory via a crafted web site, aka ""GDI+ Information Disclosure Vulnerability."" This vulnerability is different from those described in CVE-2017-0060 and CVE-2017-0073.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","1.9","LOW","LOCAL","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-03-21,"11:26:37","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0063","The Color Management Module (ICM32.dll) memory handling functionality in Windows Vista SP2; Windows Server 2008 SP2 and R2; and Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; Windows 10 Gold, 1511, and 1607; and Windows Server 2016 allows remote attackers to bypass ASLR and execute code in combination with another vulnerability through a crafted website, aka ""Microsoft Color Management Information Disclosure Vulnerability."" This vulnerability is different from that described in CVE-2017-0061.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-03-21,"14:36:33","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0064","A security feature bypass vulnerability exists in Internet Explorer that allows for bypassing Mixed Content warnings, aka ""Internet Explorer Security Feature Bypass Vulnerability.""",2017-05-12,"10:29:00",2017-07-07,"21:29:02","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-05-25,"14:15:07","CWE-254","Security Features",NA,NA
"CVE-2017-0065","Microsoft Edge allows remote attackers to obtain sensitive information from process memory via a crafted web site, aka ""Microsoft Browser Information Disclosure Vulnerability."" This vulnerability is different from those described in CVE-2017-0009, CVE-2017-0011, CVE-2017-0017, and CVE-2017-0068.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-03-17,"13:23:27","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0066","Microsoft Edge allows remote attackers to bypass the Same Origin Policy for HTML elements in other browser windows, aka ""Microsoft Edge Security Feature Bypass Vulnerability."" This vulnerability is different from those described in CVE-2017-0135 and CVE-2017-0140.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","4.0","MEDIUM","NETWORK","HIGH","NONE","PARTIAL","PARTIAL","NONE",2017-03-17,"15:41:07","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0067","A remote code execution vulnerability exists in the way affected Microsoft scripting engines render when handling objects in memory in Microsoft browsers. These vulnerabilities could corrupt memory in such a way that an attacker could execute arbitrary code in the context of the current user. An attacker who successfully exploited the vulnerability could gain the same user rights as the current user. If the current user is logged on with administrative user rights, an attacker who successfully exploited the vulnerability could take control of an affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. This vulnerability is different from those described in CVE-2017-0010, CVE-2017-0015, CVE-2017-0032, CVE-2017-0035, CVE-2017-0070, CVE-2017-0071, CVE-2017-0094, CVE-2017-0131, CVE-2017-0132, CVE-2017-0133, CVE-2017-0134, CVE-2017-0136, CVE-2017-0137, CVE-2017-0138, CVE-2017-0141, CVE-2017-0150, and CVE-2017-0151.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","7.6","HIGH","NETWORK","HIGH","NONE","COMPLETE","COMPLETE","COMPLETE",2017-03-17,"14:38:50","CWE-119","Buffer Errors",NA,NA
"CVE-2017-0068","Browsers in Microsoft Edge allow remote attackers to obtain sensitive information from process memory via a crafted web site, aka ""Microsoft Edge Information Disclosure Vulnerability."" This vulnerability is different from those described in CVE-2017-0009, CVE-2017-0011, CVE-2017-0017, and CVE-2017-0065.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-03-17,"13:22:57","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0069","Microsoft Edge allows remote attackers to spoof web content via a crafted web site, aka ""Microsoft Edge Spoofing Vulnerability."" This vulnerability is different from those described in CVE-2017-0012 and CVE-2017-0033.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-03-17,"11:55:33","CWE-20","Input Validation",NA,NA
"CVE-2017-0070","A remote code execution vulnerability exists in the way affected Microsoft scripting engines render when handling objects in memory in Microsoft browsers. These vulnerabilities could corrupt memory in such a way that an attacker could execute arbitrary code in the context of the current user. An attacker who successfully exploited the vulnerability could gain the same user rights as the current user. If the current user is logged on with administrative user rights, an attacker who successfully exploited the vulnerability could take control of an affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. This vulnerability is different from those described in CVE-2017-0010, CVE-2017-0015, CVE-2017-0032, CVE-2017-0035, CVE-2017-0067, CVE-2017-0071, CVE-2017-0094, CVE-2017-0131, CVE-2017-0132, CVE-2017-0133, CVE-2017-0134, CVE-2017-0136, CVE-2017-0137, CVE-2017-0138, CVE-2017-0141, CVE-2017-0150, and CVE-2017-0151.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","7.6","HIGH","NETWORK","HIGH","NONE","COMPLETE","COMPLETE","COMPLETE",2017-03-17,"14:40:03","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0071","A remote code execution vulnerability exists in the way affected Microsoft scripting engines render when handling objects in memory in Microsoft browsers. These vulnerabilities could corrupt memory in such a way that an attacker could execute arbitrary code in the context of the current user. An attacker who successfully exploited the vulnerability could gain the same user rights as the current user. If the current user is logged on with administrative user rights, an attacker who successfully exploited the vulnerability could take control of an affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. This vulnerability is different from those described in CVE-2017-0010, CVE-2017-0015, CVE-2017-0032, CVE-2017-0035, CVE-2017-0067, CVE-2017-0070, CVE-2017-0094, CVE-2017-0131, CVE-2017-0132, CVE-2017-0133, CVE-2017-0134, CVE-2017-0136, CVE-2017-0137, CVE-2017-0138, CVE-2017-0141, CVE-2017-0150, and CVE-2017-0151.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","7.6","HIGH","NETWORK","HIGH","NONE","COMPLETE","COMPLETE","COMPLETE",2017-03-17,"14:40:52","CWE-119","Buffer Errors",NA,NA
"CVE-2017-0072","Uniscribe in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, and Windows 7 SP1 allows remote attackers to execute arbitrary code via a crafted web site, aka ""Uniscribe Remote Code Execution Vulnerability."" This vulnerability is different from those described in CVE-2017-0083, CVE-2017-0084, CVE-2017-0086, CVE-2017-0087, CVE-2017-0088, CVE-2017-0089, and CVE-2017-0090.",2017-03-16,"21:59:01",2017-07-17,"09:18:08","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-03-27,"10:30:14","CWE-19","Data Handling",NA,NA
"CVE-2017-0073","The Graphics Device Interface (GDI) in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and R2 SP1; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; and Windows 10 Gold, 1511, and 1607 allows remote attackers to obtain sensitive information from process memory via a crafted web site, aka ""Windows GDI+ Information Disclosure Vulnerability."" This vulnerability is different from those described in CVE-2017-0060 and CVE-2017-0062.",2017-03-16,"21:59:01",2017-07-11,"21:29:06","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-03-20,"15:18:36","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0074","Hyper-V in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and 2008 R2; Windows 7 SP1; Windows 8.1; Windows Server 2012 and R2; Windows 10, 1511, and 1607; and Windows Server 2016 allows guest OS users, running as virtual machines, to cause a denial of service via a crafted application, aka ""Hyper-V Denial of Service Vulnerability."" This vulnerability is different from those described in CVE-2017-0098, CVE-2017-0076, CVE-2017-0097, and CVE-2017-0099.",2017-03-16,"21:59:01",2017-07-17,"09:18:08","2.3","LOW","ADJACENT_NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","NONE","PARTIAL",2017-03-20,"11:51:32","CWE-20","Input Validation",NA,NA
"CVE-2017-0075","Hyper-V in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and R2; Windows 7 SP1; Windows 8.1; Windows Server 2012 Gold and R2; Windows 10 Gold, 1511, and 1607; and Windows Server 2016 allows guest OS users to execute arbitrary code on the host OS via a crafted application, aka ""Hyper-V Remote Code Execution Vulnerability."" This vulnerability is different from that described in CVE-2017-0109.",2017-03-16,"21:59:01",2017-07-17,"09:18:08","7.4","HIGH","ADJACENT_NETWORK","MEDIUM","SINGLE_INSTANCE","COMPLETE","COMPLETE","COMPLETE",2017-03-21,"13:21:29","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0076","Hyper-V in Microsoft Windows Vista SP2; Windows Server 2008 SP2 and 2008 R2; Windows 7 SP1; Windows 8.1; Windows Server 2012 and R2; Windows 10, 1511, and 1607; and Windows Server 2016 allows guest OS users, running as virtual machines, to cause a denial of service via a crafted application, aka ""Hyper-V Denial of Service Vulnerability."" This vulnerability is different from those described in CVE-2017-0098, CVE-2017-0074, CVE-2017-0097, and CVE-2017-0099.",2017-03-16,"21:59:02",2017-07-17,"09:18:08","2.9","LOW","ADJACENT_NETWORK","MEDIUM","NONE","NONE","NONE","PARTIAL",2017-03-20,"14:01:38","CWE-20","Input Validation",NA,NA
"CVE-2017-0077","The kernel-mode drivers in Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, Windows 10 Gold, 1511, 1607, 1703, and Windows Server 2016 allow a local authenticated attacker to execute a specially crafted application to obtain information, or in Windows 7 and later, cause denial of service, aka ""Win32k Information Disclosure Vulnerability.""",2017-05-12,"10:29:01",2017-07-07,"21:29:02","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-25,"14:19:10","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0078","The kernel-mode drivers in Microsoft Windows 8.1; Windows Server 2012 Gold and R2; Windows RT 8.1; Windows 10 Gold, 1511, and 1607; and Windows Server 2016 allow local users to gain privileges via a crafted application, aka ""Win32k Elevation of Privilege Vulnerability."" This vulnerability is different from those described in CVE-2017-0024, CVE-2017-0026, CVE-2017-0056, CVE-2017-0079, CVE-2017-0080, CVE-2017-0081, CVE-2017-0082.",2017-03-16,"21:59:02",2017-07-11,"21:29:06","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-03-21,"16:23:18","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0079","The kernel-mode drivers in Windows 8.1; Windows Server 2012 R2; Windows RT 8.1; and Windows 10 Gold, 1511, and 1607 allow local users to gain privileges via a crafted application, aka ""Win32k Elevation of Privilege Vulnerability."" This vulnerability is different from those described in CVE-2017-0024, CVE-2017-0026, CVE-2017-0056, CVE-2017-0078, CVE-2017-0080, CVE-2017-0081, and CVE-2017-0082.",2017-03-16,"21:59:02",2017-07-11,"21:29:06","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-03-21,"12:01:27","CWE-264","Permissions, Privileges, and Access Control",NA,NA
