"CVE_ID","CPE_Part","CPE_Vendor","CPE_Product"
"CVE-2017-0577","Operating System","Linux","Linux_kernel"
"CVE-2017-0578","Operating System","Google","Android"
"CVE-2017-0579","Operating System","Linux","Linux_kernel"
"CVE-2017-0580","Operating System","Linux","Linux_kernel"
"CVE-2017-0581","Operating System","Linux","Linux_kernel"
"CVE-2017-0582","Operating System","Linux","Linux_kernel"
"CVE-2017-0583","Operating System","Linux","Linux_kernel"
"CVE-2017-0584","Operating System","Linux","Linux_kernel"
"CVE-2017-0585","Operating System","Linux","Linux_kernel"
"CVE-2017-0586","Operating System","Linux","Linux_kernel"
"CVE-2017-0587","Operating System","Google","Android"
"CVE-2017-0588","Operating System","Google","Android"
"CVE-2017-0589","Operating System","Google","Android"
"CVE-2017-0590","Operating System","Google","Android"
"CVE-2017-0591","Operating System","Google","Android"
"CVE-2017-0592","Operating System","Google","Android"
"CVE-2017-0593","Operating System","Google","Android"
"CVE-2017-0594","Operating System","Google","Android"
"CVE-2017-0595","Operating System","Google","Android"
"CVE-2017-0596","Operating System","Google","Android"
"CVE-2017-0597","Operating System","Google","Android"
"CVE-2017-0598","Operating System","Google","Android"
"CVE-2017-0599","Operating System","Google","Android"
"CVE-2017-0600","Operating System","Google","Android"
"CVE-2017-0601","Operating System","Google","Android"
"CVE-2017-0602","Operating System","Google","Android"
"CVE-2017-0603","Operating System","Google","Android"
"CVE-2017-0604","Operating System","Google","Android"
"CVE-2017-0605","Operating System","Linux","Linux_kernel"
"CVE-2017-0606","Operating System","Linux","Linux_kernel"
"CVE-2017-0607","Operating System","Linux","Linux_kernel"
"CVE-2017-0608","Operating System","Linux","Linux_kernel"
"CVE-2017-0609","Operating System","Linux","Linux_kernel"
"CVE-2017-0610","Operating System","Linux","Linux_kernel"
"CVE-2017-0611","Operating System","Linux","Linux_kernel"
"CVE-2017-0612","Operating System","Linux","Linux_kernel"
"CVE-2017-0613","Operating System","Linux","Linux_kernel"
"CVE-2017-0614","Operating System","Linux","Linux_kernel"
"CVE-2017-0615","Operating System","Google","Android"
"CVE-2017-0616","Operating System","Google","Android"
"CVE-2017-0617","Operating System","Google","Android"
"CVE-2017-0618","Operating System","Google","Android"
"CVE-2017-0619","Operating System","Google","Android"
"CVE-2017-0620","Operating System","Google","Android"
"CVE-2017-0621","Operating System","Linux","Linux_kernel"
"CVE-2017-0622","Operating System","Linux","Linux_kernel"
"CVE-2017-0623","Operating System","Linux","Linux_kernel"
"CVE-2017-0624","Operating System","Linux","Linux_kernel"
"CVE-2017-0625","Operating System","Google","Android"
"CVE-2017-0626","Operating System","Linux","Linux_kernel"
"CVE-2017-0627","Operating System","Linux","Linux_kernel"
"CVE-2017-0628","Operating System","Linux","Linux_kernel"
"CVE-2017-0629","Operating System","Linux","Linux_kernel"
"CVE-2017-0630","Operating System","Linux","Linux_kernel"
"CVE-2017-0631","Operating System","Linux","Linux_kernel"
"CVE-2017-0632","Operating System","Linux","Linux_kernel"
"CVE-2017-0633","Operating System","Linux","Linux_kernel"
"CVE-2017-0634","Operating System","Linux","Linux_kernel"
"CVE-2017-0635","Operating System","Google","Android"
"CVE-2017-0636","Operating System","Google","Android"
"CVE-2017-0637","Operating System","Google","Android"
"CVE-2017-0638","Operating System","Google","Android"
"CVE-2017-0639","Operating System","Google","Android"
"CVE-2017-0640","Operating System","Google","Android"
"CVE-2017-0641","Operating System","Google","Android"
"CVE-2017-0642","Operating System","Google","Android"
"CVE-2017-0643","Operating System","Google","Android"
"CVE-2017-0644","Operating System","Google","Android"
"CVE-2017-0645","Operating System","Google","Android"
"CVE-2017-0646","Operating System","Google","Android"
"CVE-2017-0647","Operating System","Google","Android"
"CVE-2017-0648","Operating System","Linux","Linux_kernel"
"CVE-2017-0649","Operating System","Google","Android"
"CVE-2017-0650","Operating System","Linux","Linux_kernel"
"CVE-2017-0651","Operating System","Linux","Linux_kernel"
"CVE-2017-0663","Operating System","Google","Android"
"CVE-2017-0664","Operating System","Google","Android"
"CVE-2017-0665","Operating System","Google","Android"
"CVE-2017-0666","Operating System","Google","Android"
"CVE-2017-0667","Operating System","Google","Android"
"CVE-2017-0668","Operating System","Google","Android"
"CVE-2017-0669","Operating System","Google","Android"
"CVE-2017-0670","Operating System","Google","Android"
"CVE-2017-0671","Operating System","Google","Android"
"CVE-2017-0672","Operating System","Google","Android"
"CVE-2017-0673","Operating System","Google","Android"
"CVE-2017-0674","Operating System","Google","Android"
"CVE-2017-0675","Operating System","Google","Android"
"CVE-2017-0676","Operating System","Google","Android"
"CVE-2017-0677","Operating System","Google","Android"
"CVE-2017-0678","Operating System","Google","Android"
"CVE-2017-0679","Operating System","Google","Android"
"CVE-2017-0680","Operating System","Google","Android"
"CVE-2017-0681","Operating System","Google","Android"
"CVE-2017-0682","Operating System","Google","Android"
"CVE-2017-0683","Operating System","Google","Android"
"CVE-2017-0684","Operating System","Google","Android"
"CVE-2017-0685","Operating System","Google","Android"
"CVE-2017-0686","Operating System","Google","Android"
"CVE-2017-0688","Operating System","Google","Android"
"CVE-2017-0689","Operating System","Google","Android"
"CVE-2017-0690","Operating System","Google","Android"
"CVE-2017-0691","Operating System","Google","Android"
"CVE-2017-0692","Operating System","Google","Android"
"CVE-2017-0693","Operating System","Google","Android"
"CVE-2017-0694","Operating System","Google","Android"
"CVE-2017-0695","Operating System","Google","Android"
"CVE-2017-0696","Operating System","Google","Android"
"CVE-2017-0697","Operating System","Google","Android"
"CVE-2017-0698","Operating System","Google","Android"
"CVE-2017-0699","Operating System","Google","Android"
"CVE-2017-0700","Operating System","Google","Android"
"CVE-2017-0701","Operating System","Google","Android"
"CVE-2017-0702","Operating System","Google","Android"
"CVE-2017-0703","Operating System","Google","Android"
"CVE-2017-0704","Operating System","Google","Android"
"CVE-2017-0705","Operating System","Google","Android"
"CVE-2017-0706","Operating System","Google","Android"
"CVE-2017-0707","Operating System","Google","Android"
"CVE-2017-0708","Operating System","Google","Android"
"CVE-2017-0709","Operating System","Google","Android"
"CVE-2017-0710","Operating System","Google","Android"
"CVE-2017-0711","Operating System","Google","Android"
"CVE-2017-0881","Application","Zulip","Zulip"
"CVE-2017-0882","Application","Gitlab","Gitlab"
"CVE-2017-0883","Application","Nextcloud","Nextcloud"
"CVE-2017-0884","Application","Nextcloud","Nextcloud"
"CVE-2017-0885","Application","Nextcloud","Nextcloud"
"CVE-2017-0886","Application","Nextcloud","Nextcloud"
"CVE-2017-0887","Application","Nextcloud","Nextcloud"
"CVE-2017-0888","Application","Nextcloud","Nextcloud"
"CVE-2017-0890","Application","Nextcloud","Nextcloud"
"CVE-2017-0891","Application","Nextcloud","Nextcloud_server"
"CVE-2017-0892","Application","Nextcloud","Nextcloud"
"CVE-2017-0893","Application","Nextcloud","Nextcloud_server"
"CVE-2017-0894","Application","Nextcloud","Nextcloud"
"CVE-2017-0895","Application","Nextcloud","Nextcloud_server"
"CVE-2017-0896","Application","Zulip","Zulip_server"
"CVE-2017-0897","Application","Expressionengine","Expressionengine"
"CVE-2017-1000001",NA,NA,NA
"CVE-2017-1000002",NA,NA,NA
"CVE-2017-1000003",NA,NA,NA
"CVE-2017-1000004",NA,NA,NA
"CVE-2017-1000005","Application","Phpminiadmin_project","Phpminiadmin"
"CVE-2017-1000006",NA,NA,NA
"CVE-2017-1000007",NA,NA,NA
"CVE-2017-1000008",NA,NA,NA
"CVE-2017-1000009",NA,NA,NA
"CVE-2017-1000010","Application","Audacity","Audacity"
"CVE-2017-1000011","Application","Mywebsql","Mywebsql"
"CVE-2017-1000012","Application","Mysqldumper","Mysql_dumper"
"CVE-2017-1000013","Application","Phpmyadmin","Phpmyadmin"
"CVE-2017-1000014","Application","Phpmyadmin","Phpmyadmin"
"CVE-2017-1000015","Application","Phpmyadmin","Phpmyadmin"
"CVE-2017-1000016",NA,NA,NA
"CVE-2017-1000017","Application","Phpmyadmin","Phpmyadmin"
"CVE-2017-1000018","Application","Phpmyadmin","Phpmyadmin"
"CVE-2017-1000019",NA,NA,NA
"CVE-2017-1000020",NA,NA,NA
"CVE-2017-1000021","Application","Logicaldoc","Logicaldoc"
"CVE-2017-1000022","Application","Logicaldoc","Logicaldoc"
"CVE-2017-1000023","Application","Logicaldoc","Logicaldoc"
"CVE-2017-1000024",NA,NA,NA
"CVE-2017-1000025",NA,NA,NA
"CVE-2017-1000026","Application","Chef_project","Mixlib-archive"
"CVE-2017-1000027","Application","Koozali","Sme_server"
"CVE-2017-1000028","Application","Oracle","Glassfish_server"
"CVE-2017-1000029","Application","Oracle","Glassfish_server"
"CVE-2017-1000030","Application","Oracle","Glassfish_server"
"CVE-2017-1000031","Application","Cacti","Cacti"
"CVE-2017-1000032","Application","Cacti","Cacti"
"CVE-2017-1000033","Application","Vospari_forms_project","Vospari_forms"
"CVE-2017-1000034",NA,NA,NA
"CVE-2017-1000035","Application","Tt-rss","Tiny_tiny_rss"
"CVE-2017-1000036","Application","Candy_project","Candy"
"CVE-2017-1000037",NA,NA,NA
"CVE-2017-1000038","Application","Relevanssi","Relevanssi"
"CVE-2017-1000039","Application","Framasoft","Framadate"
"CVE-2017-1000040",NA,NA,NA
"CVE-2017-1000041",NA,NA,NA
"CVE-2017-1000042","Application","Mapbox_project","Mapbox"
"CVE-2017-1000043","Application","Mapbox_project","Mapbox"
"CVE-2017-1000044","Application","Gnome","Gtk-vnc"
"CVE-2017-1000045",NA,NA,NA
"CVE-2017-1000046","Application","Mautic","Mautic"
"CVE-2017-1000047","Application","Rbenv","Rbenv"
"CVE-2017-1000048",NA,NA,NA
"CVE-2017-1000049",NA,NA,NA
"CVE-2017-1000050","Application","Jasper_project","Jasper"
"CVE-2017-1000051","Application","Xwiki","Cryptpad"
"CVE-2017-1000052",NA,NA,NA
"CVE-2017-1000053",NA,NA,NA
"CVE-2017-1000054","Application","Rocketchat","Rocket.chat"
"CVE-2017-1000055",NA,NA,NA
"CVE-2017-1000056",NA,NA,NA
"CVE-2017-1000057","Application","Cagintranetworks","Getsimple_cms"
"CVE-2017-1000058","Application","Chevereto","Chevereto"
"CVE-2017-1000059","Application","Livehelperchat","Live_helper_chat"
"CVE-2017-1000060","Application","Eyesofnetwork","Eyesofnetwork"
"CVE-2017-1000061",NA,NA,NA
"CVE-2017-1000062","Application","Kitto_project","Kitto"
"CVE-2017-1000063","Application","Kitto_project","Kitto"
"CVE-2017-1000064","Application","Kitto_project","Kitto"
"CVE-2017-1000065","Application","Openmediavault","Openmediavault"
"CVE-2017-1000066","Application","Keepass","Keepass"
"CVE-2017-1000067","Application","Modx","Revolution"
"CVE-2017-1000068",NA,NA,NA
"CVE-2017-1000069","Application","Oauth2_proxy_project","Oauth2_proxy"
"CVE-2017-1000070","Application","Oauth2_proxy_project","Oauth2_proxy"
"CVE-2017-1000071",NA,NA,NA
"CVE-2017-1000072","Application","Creolabs","Gravity"
"CVE-2017-1000073","Application","Creolabs","Gravity"
"CVE-2017-1000074","Application","Creolabs","Gravity"
"CVE-2017-1000075","Application","Creolabs","Gravity"
"CVE-2017-1000078","Operating System","Onosproject","Onos"
"CVE-2017-1000079","Operating System","Onosproject","Onos"
"CVE-2017-1000080","Operating System","Onosproject","Onos"
"CVE-2017-1000081","Operating System","Onosproject","Onos"
"CVE-2017-1000082","Application","Freedesktop","Systemd"
"CVE-2017-1000357","Application","Opendaylight","Opendaylight"
"CVE-2017-1000358","Application","Opendaylight","Opendaylight"
"CVE-2017-1000359","Application","Opendaylight","Opendaylight"
"CVE-2017-1000360","Application","Opendaylight","Opendaylight"
"CVE-2017-1000361","Application","Opendaylight","Opendaylight"
"CVE-2017-1000362",NA,NA,NA
"CVE-2017-1000363",NA,NA,NA
"CVE-2017-1000364","Operating System","Linux","Linux_kernel"
"CVE-2017-1000365","Operating System","Linux","Linux_kernel"
"CVE-2017-1000366","Operating System","Redhat","Enterprise_linux_server_eus"
"CVE-2017-1000367","Application","Todd_miller","Sudo"
"CVE-2017-1000368","Application","Todd_miller","Sudo"
"CVE-2017-1000369","Application","Exim","Exim"
"CVE-2017-1000370","Operating System","Linux","Linux_kernel"
"CVE-2017-1000371","Operating System","Linux","Linux_kernel"
"CVE-2017-1000372","Operating System","Openbsd","Openbsd"
"CVE-2017-1000373","Operating System","Openbsd","Openbsd"
"CVE-2017-1000374","Operating System","Netbsd","Netbsd"
"CVE-2017-1000375","Operating System","Netbsd","Netbsd"
"CVE-2017-1000376","Application","Redhat","Openshift"
"CVE-2017-1000377","Operating System","Linux","Linux_kernel"
"CVE-2017-1000378","Operating System","Netbsd","Netbsd"
"CVE-2017-1000379","Operating System","Linux","Linux_kernel"
"CVE-2017-1000380","Operating System","Linux","Linux_kernel"
"CVE-2017-1000381","Application","C-ares_project","C-ares"
"CVE-2017-1001000","Application","Wordpress","Wordpress"
"CVE-2017-10600","Application","Canonical","Ubuntu-image"
"CVE-2017-10601",NA,NA,NA
"CVE-2017-10602","Operating System","Juniper","Junos"
"CVE-2017-10603",NA,NA,NA
"CVE-2017-10604",NA,NA,NA
"CVE-2017-10605",NA,NA,NA
"CVE-2017-10667","Application","Zen-cart","Zen_cart"
"CVE-2017-10668","Application","Xoev","Osci_transport_library"
"CVE-2017-10669","Application","Xoev","Osci_transport_library"
"CVE-2017-10670","Application","Xoev","Osci_transport_library"
"CVE-2017-10671","Application","Sthttpd_project","Sthttpd"
"CVE-2017-10672","Application","Xml-libxml_project","Xml-libxml"
"CVE-2017-10673","Application","Cagintranetworks","Getsimple_cms"
"CVE-2017-10674","Application","Antiy","Antivirus_engine"
"CVE-2017-10676",NA,NA,NA
"CVE-2017-10678","Application","Piwigo","Piwigo"
"CVE-2017-10679","Application","Piwigo","Piwigo"
"CVE-2017-10680","Application","Piwigo","Piwigo"
"CVE-2017-10681","Application","Piwigo","Piwigo"
"CVE-2017-10682","Application","Piwigo","Piwigo"
"CVE-2017-10683","Application","Mpg123_project","Mpg123"
"CVE-2017-10684","Application","Gnu","Ncurses"
"CVE-2017-10685","Application","Gnu","Ncurses"
"CVE-2017-10686","Application","Nasm","Netwide_assembler"
"CVE-2017-10687","Application","Libsass","Libsass"
"CVE-2017-10688","Application","Libtiff","Libtiff"
"CVE-2017-10699","Application","Videolan","Vlc_media_player"
"CVE-2017-10706","Application","Antiy","Antivirus_engine"
"CVE-2017-10708",NA,NA,NA
"CVE-2017-10709","Operating System","Google","Android"
"CVE-2017-10711",NA,NA,NA
"CVE-2017-10725","Application","Winamp","Winamp"
"CVE-2017-10726","Application","Winamp","Winamp"
"CVE-2017-10727","Application","Winamp","Winamp"
"CVE-2017-10728","Application","Winamp","Winamp"
"CVE-2017-10729","Application","Irfanview","Irfanview"
"CVE-2017-10730","Application","Irfanview","Irfanview"
"CVE-2017-10731","Application","Irfanview","Irfanview"
"CVE-2017-10732","Application","Irfanview","Irfanview"
"CVE-2017-10733","Application","Irfanview","Irfanview"
"CVE-2017-10734","Application","Irfanview","Irfanview"
"CVE-2017-10735","Application","Irfanview","Irfanview"
"CVE-2017-10736","Application","Xnview","Xnview"
"CVE-2017-10737","Application","Xnview","Xnview"
"CVE-2017-10738","Application","Xnview","Xnview"
"CVE-2017-10739","Application","Xnview","Xnview"
"CVE-2017-10740","Application","Xnview","Xnview"
"CVE-2017-10741","Application","Xnview","Xnview"
"CVE-2017-10742","Application","Xnview","Xnview"
"CVE-2017-10743","Application","Xnview","Xnview"
"CVE-2017-10744","Application","Xnview","Xnview"
"CVE-2017-10745","Application","Xnview","Xnview"
"CVE-2017-10746","Application","Xnview","Xnview"
"CVE-2017-10747","Application","Xnview","Xnview"
"CVE-2017-10748","Application","Xnview","Xnview"
